id,question,pred,answer,answer_type,image
788,Are the alveolar walls lined by cuboidal to tall columnar and mucin-secreting tumour cells with papillary growth pattern?,no,yes,CLOSED,
790,"What are replaced by multiple, variable-sized, circumscribed nodular masses which are grey-white in colour?",the entire testis,large parts of the lung parenchyma,OPEN,
791,What are large parts of the lung parenchyma replaced by?,the variegated mass seen on the cut surface,multiple,OPEN,
797,What show superficial invasive islands of malignant cells in the subepithelial soft tissues?,the tumour cells,a few areas,OPEN,
798,What do a few areas show?,central necrosis,superficial invasive islands of malignant cells,OPEN,
801,What is also seen in the wall?,a foreign body giant cell with inclusions of amorphous material,a partly formed unerupted tooth,OPEN,
802,Where is a partly formed unerupted tooth seen in?,in cross section,wall,OPEN,
803,Is a partly formed unerupted tooth also seen in the wall?,no,yes,CLOSED,
805,What are conspicuously absent?,ganglion cells,inflammatory changes,OPEN,
808,What shows an outpouching which on section is seen communicating with the intestinal lumen?,the mesentery,resected segment of the small intestine,OPEN,
811,What does the lumen contain?,a single,necrotic debris,OPEN,
814,What is also partly affected?,the adjacent mucosa,muscularis,OPEN,
815,Is muscularis also partly affected?,no,yes,CLOSED,
817,What shows coagulative necrosis and submucosal haemorrhages?,the infarcted area,mucosa in the infarcted area,OPEN,
818,What does the mucosa in the infarcted area show?,acute inflammation,coagulative necrosis and submucosal haemorrhages,OPEN,
819,Does the mucosa in the infarcted area show coagulative necrosis and submucosal haemorrhages?,no,yes,CLOSED,
821,What is marked at the line of demarcation between the infarcted and normal bowel?,the sharp angle of the infarcted bowel,inflammatory cell infiltration,OPEN,
822,Where is inflammatory cell infiltration marked at?,the junction of the infarcted area,line of demarcation between the infarcted and normal bowel,OPEN,
823,Is inflammatory cell infiltration marked at the line of demarcation between the infarcted and normal bowel?,no,yes,CLOSED,
825,What is shown in longitudinal section along with a segment in cross section?,a gastric ulcer,specimen of small intestine,OPEN,
830,What does external surface show?,a large,increased mesenteric fat,OPEN,
838,What are the histological features present?,acute inflammation and capillary proliferation,transmural chronic inflammatory cell infiltration,OPEN,
840,What shows stricture and a lymph node in section having caseation necrosiss?,mucosal surface,external surface of small intestine,OPEN,
841,What does the external surface of small intestine show?,markedly dilated lumen with focal,stricture and a lymph node in section having caseation necrosiss,OPEN,
844,What shows characteristic transverse ulcers and two strictures?,mucosal surface,lumen,OPEN,
845,How many strictures does the lumen show?,three,two,OPEN,
846,What does the lumen show ?,an intraluminal papillary tumour floating in the lumen,characteristic transverse ulcers and two strictures,OPEN,
847,Does the lumen show characteristic transverse ulcers and two strictures?,no,yes,CLOSED,
849,What is thickened?,the wall of the gallbladder,wall of intestine in the area of narrowed lumen,OPEN,
852,What shows caseating epithelioid cell granulomas in the intestinal wall?,luminal surface,microscopy of intestine,OPEN,
853,What does microscopy of intestine show?,a segment of thickened wall with narrow lumen,caseating epithelioid cell granulomas in the intestinal wall,OPEN,
854,Does microscopy of intestine show caseating epithelioid cell granulomas in the intestinal wall?,no,yes,CLOSED,
859,What are indicative of more severe liver cell injury?,the presence of a large fatty liver,acidophilic councilman bodies,OPEN,
860,Are acidophilic councilman bodies indicative of more severe liver cell injury?,no,yes,CLOSED,
862,What is seen as ballooning degeneration while acidophilic councilman bodies are indicative of more severe liver cell injury?,the appearance of large fatty change,mild degree of liver cell necrosis,OPEN,
863,What is mild degree of liver cell necrosis seen as?,a few scattered nuclei,ballooning degeneration,OPEN,
866,"Reticulin framework left out in whose place , high lighted by reticulin stain ?",its,their,OPEN,
868,"What left out in their place, high lighted by reticulin stain?",the cell bodies,collapsed reticulin framework,OPEN,
869,"What is there with only collapsed reticulin framework left out in their place, high lighted by reticulin stain right photomicrograph?",no recognizable thyroid tissue,wiping out of liver lobules,OPEN,
870,"What is there left out in their place, high lighted by reticulin stain right photomicrograph?",a network of fibrous scars,wiping out of liver lobules with only collapsed reticulin framework,OPEN,
873,Where is there?,pancreas,no significant inflammation or fibrosis,OPEN,
874,Is there no significant inflammation or fibrosis?,no,yes,CLOSED,
876,What shows three layers in the wall of hydatid cyst?,sectioned surface,microscopy,OPEN,
877,How many layers does microscopy show?,two,three,OPEN,
878,What does microscopy show?,organoid pattern of oval tumour cells and abundant amyloid stroma,three layers in the wall of hydatid cyst,OPEN,
881,What shows a scolex with a row of hooklets?,microscopic examination,inbox in the right photomicrograph,OPEN,
882,What does inbox in the right photomicrograph show?,close-up view of a molluscum body,a scolex with a row of hooklets,OPEN,
883,How does inbox in the right photomicrograph show a scolex?,with a terminal button,with a row of hooklets,OPEN,
886,What corresponds to extent of metabolic pathway followed ADH = alcohol dehydrogenase ; ALDH or ACDH = hepatic acetaldehyde dehydrogenase ; NAD = nicotinamide adenine dinucleotide ; NADH = reduced NAD?,diagrammatic representation of the sequence of events,thickness and intensity of colour of on left side of figure,OPEN,
887,What does thickness and intensity of colour of on left side of figure correspond to?,the degree of alcoholic fermentation,extent of metabolic pathway,OPEN,
888,Does thickness and intensity of colour of arrows on left side of figure correspond to extent of metabolic pathway followed ADH = alcohol dehydrogenase ; ALDH or ACDH = hepatic acetaldehyde dehydrogenase ; NAD = nicotinamide adenine dinucleotide ; NADH = r,no,yes,CLOSED,
890,What is there of epithelium-lined spaces into the gallbladder wall in an area?,an abrupt change,penetration,OPEN,
893,What is there?,acute panarteritis,subepithelial and subserosal fibrosis and hypertrophy of muscularis,OPEN,
896,What is present in subepithelial and perimuscular layers?,chronic inflammatory cells,mononuclear inflammatory cell infiltrate,OPEN,
897,Where is mononuclear inflammatory cell infiltrate present?,in the superficialis of the mucosa,in subepithelial and perimuscular layers,OPEN,
898,Is mononuclear inflammatory cell infiltrate present in subepithelial and perimuscular layers?,no,yes,CLOSED,
900,What are diffusely thickened due to duplication of the GBM?,the alveolar septa,capillary walls,OPEN,
901,What are the capillary walls diffusely thickened due to?,the proliferation of the mesangial cells,duplication of the gbm,OPEN,
904,What are normocellular?,the glomerular tufts,glomeruli,OPEN,
907,Does the basement membrane material protrude?,no,yes,CLOSED,
909,What shows atrophy of some tubules and dilatation of others which contain colloid casts thyroidisation?,the kidney,scarred area,OPEN,
910,What does the scarred area show?,fibrosis and islet amyloidosis,atrophy of some tubules and dilatation of others which contain colloid casts thyroidisation,OPEN,
911,Does the scarred area show atrophy of some tubules and dilatation of others which contain colloid casts thyroidisation?,no,yes,CLOSED,
913,What are surrounded by abundant fibrous tissue and chronic interstitial inflammatory reaction?,islets,tubules,OPEN,
914,What are the tubules surrounded by?,pink-pink amorphous material,abundant fibrous tissue and chronic interstitial inflammatory reaction,OPEN,
917,What show periglomerular fibrosis?,the glomerular tufts,glomeruli,OPEN,
918,What do the glomeruli show?,lobulation and mesangial hypercellularity,periglomerular fibrosis,OPEN,
921,What included are thick-walled?,a few cysts,blood vessels,OPEN,
924,What are hyaline arteriolosclerosis and intimal thickening of small blood vessels in the glomerular tuft?,the pathologic changes,vascular changes,OPEN,
925,What are the vascular changes?,necrotising arteriolitis and hyperplastic intimal sclerosis,hyaline arteriolosclerosis and intimal thickening of small blood vessels in the glomerular tuft,OPEN,
927,Are congo red staining hyaline arteriolosclerosis and intimal thickening of small blood vessels in the glomerular tuft?,yes,no,CLOSED,
928,"What include sclerosed glomeruli, tubular atrophy and fine interstitial fibrosis?",histologic changes,parenchymal changes,OPEN,
929,What do the parenchymal changes include?,tubular loss and mesangial hypercellularity,sclerosed glomeruli,OPEN,
932,What has reniform contour?,the upper pole,rest of the kidney,OPEN,
937,What does the upper pole of the kidney show?,a large multilocular cyst,a large and tan mass,OPEN,
944,What is there of small round to spindled sarcomatoid tumour cells?,admixture,predominance,OPEN,
949,What is there in the number of layers of epithelium?,hyperplasia without atypia,increase,OPEN,
953,What are the cells still recognisable as?,hepatocytes,of transitional origin and show features of anaplasia,OPEN,
954,Are the cells still recognisable as of transitional origin and show features of anaplasia?,no,yes,CLOSED,
958,What is well-differentiated adenocarcinoma showing closely packed glands with cytologic atypia?,a high-power view,the most common histologic pattern,OPEN,
959,What is the most common histologic pattern?,the one with the least number of bile plugs,well-differentiated adenocarcinoma showing closely packed glands with cytologic atypia,OPEN,
969,Does rest of the hepatic parenchyma in the upper part of the picture show presence of loculi containing gelatinous mucoid material?,yes,no,CLOSED,
970,Microscopy shows characteristic lining of the cyst wall by epidermis and whose appendages ?,their,its,OPEN,
971,What shows characteristic lining of the cyst wall by epidermis and its appendages?,microscopic examination,microscopy,OPEN,
972,How does microscopy show characteristic lining of the cyst wall?,with a few psammoma bodies,by epidermis and its appendages,OPEN,
975,What are also seen?,areas of calcification,islands of mature cartilage,OPEN,
978,What is there in terminal ducts?,no visible stromal tissue,mild epithelial hyperplasia,OPEN,
982,What does the breast show?,presence of a single,a tumour extending up to nipple and areola,OPEN,
985,What shows a grey white firm tumour extending irregularly into adjacent breast parenchyma?,sectioned surface of the breast,cut surface,OPEN,
986,What does Cut surface show?,numerous,a grey white firm tumour extending irregularly into adjacent breast parenchyma,OPEN,
989,What shows presence of numerous arthrospores and hyphae?,the specimen,stratum corneum around the hair follicle,OPEN,
990,What does the stratum corneum around the hair follicle show?,regular elongated rete ridges,presence of numerous arthrospores and hyphae,OPEN,
991,Does the stratum corneum around the hair follicle show presence of numerous arthrospores and hyphae?,no,yes,CLOSED,
992,Does the smear show presence of numerous arthrospores and hyphae?,yes,no,CLOSED,
993,What is there?,eosinophilic,hyperkeratosis and follicular plugging,OPEN,
996,What shows hydropic degeneration and loss of dermoepidermal junction?,an h&e-stained section,basal layer,OPEN,
997,What does the basal layer show?,hyperkeratosis,hydropic degeneration and loss of dermoepidermal junction,OPEN,
1000,What shows masses or nodules of calcium salt surrounded by foreign body giant cells?,histologic appearance,subcutaneous tissue,OPEN,
1001,What does the subcutaneous tissue show?,noncaseating epithelioid cell granulomas having langhans 'giant cells and paucity of lymphocytes,masses or nodules of calcium salt surrounded by foreign body giant cells,OPEN,
1006,What is involvedd in pathogenesis of two main types of diabetes mellitus?,various factors,chematic mechanisms,OPEN,
1007,What is chematic mechanisms involved in?,the pathogenesis of atherosclerosis,pathogenesis of two main types of diabetes mellitus,OPEN,
1010,What shows trabeculae with osteoclastic activity at the margins?,the photomicrograph on right,trabecular bone forming the marrow space,OPEN,
1011,What does the trabecular bone forming the marrow space show at the margins?,osteoid deposition and osteoblasts,trabeculae with osteoclastic activity,OPEN,
1012,Where does the trabecular bone forming the marrow space show?,the presence of haematopoietic tissue,at the margins,OPEN,
1013,How does the trabecular bone forming the marrow space show trabeculae?,with a variety of shapes and sizes,with osteoclastic activity,OPEN,
1015,Does the upper dermis show trabeculae with osteoclastic activity at the margins?,yes,no,CLOSED,
1016,"What shows concentric lamellae along with osteocytic lacunae surrounding central blood vessels, while the trabecular bone forming the marrow space shows trabeculae with osteoclastic activity at the margins?",microscopic appearance of the bone,cortical bone forming the outer shell,OPEN,
1017,What does the cortical bone forming the outer shell show?,characteristic bubble-like structures called haversian corpuscles,concentric lamellae along with osteocytic lacunae surrounding central blood vessels,OPEN,
1019,"Does Inbox show concentric lamellae along with osteocytic lacunae surrounding central blood vessels, while the trabecular bone forming the marrow space shows trabeculae with osteoclastic activity at the margins?",yes,no,CLOSED,
1020,What begins as a focus of microabscess in a vascular loop in the marrow which expands to stimulate?,an inflammatory reaction,process,OPEN,
1021,What does process begin as?,a normal finger,a focus of microabscess in a vascular loop in the marrow which expands to stimulate,OPEN,
1022,Does process begin as a focus of microabscess in a vascular loop in the marrow which expands to stimulate?,no,yes,CLOSED,
1024,What is there of reactive woven bone formation by the periosteum?,osteoid and osteoblasts,beginning,OPEN,
1027,What expands further causing necrosis of the cortex called sequestrum?,the artery,abscess,OPEN,
1028,What does the abscess expand?,to fill the entire lens of the eye,further causing necrosis of the cortex called sequestrum,OPEN,
1031,What is called involucrum?,the area of tissue that is not viable after ischemic necrosis,formation of viable new reactive bone surrounding the sequestrum,OPEN,
1032,What is the formation of viable new reactive bone surrounding the sequestrum called?,osteoid,involucrum,OPEN,
1034,Is an asbestos body called involucrum?,yes,no,CLOSED,
1035,What produces a draining sinus?,the combination of suction and gravity,extension of infection into the joint space,OPEN,
1036,"What does the extension of infection into the joint space, epiphysis and the skin produce?",characteristic,a draining sinus,OPEN,
1037,"Does the extension of infection into the joint space, epiphysis and the skin produce a draining sinus?",no,yes,CLOSED,
1039,What is expanded externally due to a gelatinous tumour?,the rectal wall,bone,OPEN,
1040,Why is the bone expanded?,due to a cyst,due to a gelatinous tumour,OPEN,
1044,How does sectioned surface show lobulated mass?,with grey-white solid areas,with bluish cartilaginous hue infiltrating the soft tissues,OPEN,
1046,Does the amputated head of the long bone show lobulated mass with bluish cartilaginous hue infiltrating the soft tissues?,yes,no,CLOSED,
1047,What is expanded in the region of epiphysis?,the medullary bone,end of the long bone,OPEN,
1048,What is the end of the long bone expanded in?,a cystlike manner,region of epiphysis,OPEN,
1049,Where is the end of the long bone expanded?,by a cyst,in region of epiphysis,OPEN,
1054,"Does the sectioned surface of rectal wall show circumscribed, dark tan, haemorrhagic and necrotic tumour?",yes,no,CLOSED,
1055,What is expanded in the region of epiphysis?,the medullary cavity,end of the long bone,OPEN,
1056,What is the end of the long bone expanded in?,a cystlike manner,region of epiphysis,OPEN,
1063,What are also included?,a few homer-wright pseudorosette,areas of necrosis and inflammatory infiltrate,OPEN,
1064,Are areas of necrosis and inflammatory infiltrate also included?,no,yes,CLOSED,
1066,What shows PAS positive tumour cells in perivascular location?,tumour,inbox in the right photomicrograph,OPEN,
1067,What does Inbox in the right photomicrograph show?,a close-up view of pseudorosette,pas positive tumour cells in perivascular location,OPEN,
1071,What does microscopy show?,bundles of normal-looking cardiac muscle cells,microscopy,OPEN,
1074,What are also seen?,areas of calcification and cystic change,a few mitotic figures,OPEN,
1077,What does the tumour show?,characteristic submucosal cambium layer of tumour cells,admixture of spindle-shaped pleomorphic cells forming storiform pattern and histiocyte-like round to oval cells,OPEN,
1082,What do the cells have?,elongated nuclei with a clear cytoplasmic halo,features of both syncytial and fibroblastic type and form whorled appearance,OPEN,
1084,Do the tips of dermal papillae have features of both syncytial and fibroblastic type and form whorled appearance?,yes,no,CLOSED,
1085,What contain psammoma bodies?,psammoma bodies,some of the whorls,OPEN,
1086,What do some of the whorls contain?,a few well-developed cell nests,psammoma bodies,OPEN,
1088,Do a gaucher cell in bone marrow contain psammoma bodies?,yes,no,CLOSED,
1089,What shows a separate encapsulated gelatinous mass?,cut surface,lower part of the image,OPEN,
1090,What does lower part of the image show?,fixed tissue but still a very good example,a separate encapsulated gelatinous mass,OPEN,
1093,What is multilobulated with increased fat while lower part of the image shows a separate encapsulated gelatinous mass?,cut surface,main mass,OPEN,
1094,What is the main mass multilobulated with?,areas of haemorrhage and necrosis,increased fat while lower part of the image shows a separate encapsulated gelatinous mass,OPEN,
1097,What shows circumscribed?,lobulated tumour infiltrating the skeletal muscle,cut surface of both the masses,OPEN,
1098,Does the masses show circumscribed?,yes,no,CLOSED,
1101,What is present?,acute peritonitis,peritoneum,OPEN,
1103,Is subdiaphragmatic abscess present?,yes,no,CLOSED,
1107,What is present ?,hepatobiliary,peritoneum,OPEN,
1108,What is present ?,hepatobiliary,acute peritonitis,OPEN,
1111,What is present?,abdomen,peritoneum,OPEN,
1114,What is present?,abdomen,carcinomatosis,OPEN,
1115,Is carcinomatosis present?,no,yes,CLOSED,
1116,Is peritoneum present?,yes,no,CLOSED,
1118,What is present ?,tuberculous peritonitis,peritoneum,OPEN,
1119,What is present ?,tuberculous peritonitis,carcinomatosis,OPEN,
1125,What is present?,abdomen,situs inversus,OPEN,
1127,Is carcinomatosis present?,yes,no,CLOSED,
1130,What is present ?,abdomen,situs inversus,OPEN,
1131,What illustrates pus from the peritoneal cavity?,this,case of peritonitis slide,OPEN,
1132,What does case of peritonitis slide illustrate?,the appearance of infected fluid,pus from the peritoneal cavity,OPEN,
1133,Does case of peritonitis slide illustrate pus from the peritoneal cavity?,no,yes,CLOSED,
1135,What does this image show?,blood,case of peritonitis slide illustrates pus from the peritoneal cavity,OPEN,
1138,What is present?,hematologic,abdomen,OPEN,
1139,Is abdomen present?,no,yes,CLOSED,
1141,What is present?,hematologic,pus in test tube,OPEN,
1142,Is pus in test tube present?,no,yes,CLOSED,
1144,Where is this area in the body?,breast,abdomen,OPEN,
1145,What illustrates pus from the peritoneal cavity ?,this,case of peritonitis slide,OPEN,
1146,What does case of peritonitis slide illustrate?,the appearance of infected fluid,pus from the peritoneal cavity,OPEN,
1147,What is present ?,hematologic,abdomen,OPEN,
1148,What is present ?,hematologic,pus in test tube,OPEN,
1149,What psoas natural color large ovoid typical sarcoma?,lesion,opened muscle,OPEN,
1150,Does opened muscle psoa natural color large ovoid typical sarcoma?,no,yes,CLOSED,
1152,What does this image show?,close-up of tumor infiltrating the skeletal muscle,opened muscle probably psoas natural color large ovoid typical sarcoma,OPEN,
1155,What is present?,female reproductive,abdomen,OPEN,
1156,Is abdomen present?,no,yes,CLOSED,
1158,What is present?,female reproductive,peritoneum,OPEN,
1159,Is peritoneum present?,no,yes,CLOSED,
1161,What is present?,female reproductive,retroperitoneal leiomyosarcoma,OPEN,
1162,Is retroperitoneal leiomyosarcoma present?,no,yes,CLOSED,
1163,Where is this area in the body?,female reproductive system,abdomen,OPEN,
1164,What psoas natural color large ovoid typical sarcoma ?,close-up,opened muscle,OPEN,
1165,What is present ?,female reproductive,abdomen,OPEN,
1166,What is present ?,female reproductive,peritoneum,OPEN,
1167,What is present ?,female reproductive,retroperitoneal leiomyosarcoma,OPEN,
1168,How does opened muscle psoa  color large ovoid typical sarcoma ?,with aortic and pelvicic nerves,natural,OPEN,
1169,How does opened muscle psoa natural color  ovoid typical sarcoma ?,with aortic and pelvicic nerves,large,OPEN,
1170,How does opened muscle psoa natural color large ovoid  sarcoma ?,with aortic and pelvicic nerves,typical,OPEN,
1171,What shows cut surface with fish flesh appearance and extensive necrosis very good for illustrating appearance of a sarcoma?,the specimen,this section showing liver tumor mass in hilar area tumor,OPEN,
1172,What does this section showing liver with tumor mass in hilar area tumor show?,mass of neoplastic cells in hilar area,cut surface fish flesh appearance and extensive necrosis very good for illustrating appearance of a sarcoma,OPEN,
1173,What is present?,hepatobiliary,abdomen,OPEN,
1174,Is abdomen present?,no,yes,CLOSED,
1176,What is present?,hepatobiliary,retroperitoneum,OPEN,
1177,Is retroperitoneum present?,no,yes,CLOSED,
1178,Is metastatic carcinoma present?,yes,no,CLOSED,
1179,What is present?,hepatobiliary,leiomyosarcoma,OPEN,
1180,Is leiomyosarcoma present?,no,yes,CLOSED,
1182,Where is this area in the body?,lung,abdomen,OPEN,
1183,What shows cut surface with fish flesh appearance and extensive necrosis very good for illustrating appearance of a sarcoma ?,this,this section showing liver tumor mass in hilar area tumor,OPEN,
1184,What does this section showing liver with tumor mass in hilar area tumor show?,mass of neoplastic cells in hilar area,cut surface fish flesh appearance and extensive necrosis very good for illustrating appearance of a sarcoma,OPEN,
1185,What is present ?,hepatobiliary,abdomen,OPEN,
1186,What is present ?,hepatobiliary,retroperitoneum,OPEN,
1187,What is present ?,hepatobiliary,leiomyosarcoma,OPEN,
1188,What cut surface natural color yellow and white typical gross sarcoma?,all tumor,nodular tumor,OPEN,
1189,What is nodular tumor cut?,surface shows typical fish flesh yellow sarcoma,surface natural color yellow and white typical gross sarcoma,OPEN,
1191,What does this image show?,whole tumor with kidney,nodular tumor cut surface natural color yellow and white typical gross sarcoma,OPEN,
1193,What is present?,peritoneum,abdomen,OPEN,
1197,What is present?,peritoneum,retroperitoneal liposarcoma,OPEN,
1198,Is retroperitoneal liposarcoma present?,no,yes,CLOSED,
1200,What cut surface natural color yellow and white typical gross sarcoma ?,this,nodular tumor,OPEN,
1201,What is nodular tumor cut?,surface shows typical fish flesh yellow sarcoma,surface natural color yellow and white typical gross sarcoma,OPEN,
1202,What is present ?,peritoneum,abdomen,OPEN,
1204,What is present ?,peritoneum,retroperitoneal liposarcoma,OPEN,
1205,How is nodular tumor cut surface  color yellow and white typical gross sarcoma ?,good,natural,OPEN,
1206,How is nodular tumor cut surface natural color  and white typical gross sarcoma ?,good,yellow,OPEN,
1207,How is nodular tumor cut surface natural color yellow and  typical gross sarcoma ?,good,white,OPEN,
1208,How is nodular tumor cut surface natural color yellow and white  gross sarcoma ?,good,typical,OPEN,
1209,How is nodular tumor cut surface natural color yellow and white typical  sarcoma ?,good,gross,OPEN,
1212,What is present?,carcinomatosis,abdomen,OPEN,
1215,What is present?,carcinomatosis,peritoneum,OPEN,
1218,What is present?,carcinomatosis,metastatic carcinoma,OPEN,
1219,Is metastatic carcinoma present?,no,yes,CLOSED,
1223,What is present ?,abdomen,peritoneum,OPEN,
1224,What is present ?,abdomen,metastatic carcinoma,OPEN,
1225,What does this image show?,opened peritoneum with fibrinopurulent peritonitis,in situ of abdomen excellent fibrinopurulent peritonitis,OPEN,
1228,What is present?,abdomen,acute peritonitis,OPEN,
1233,What does this image show?,adenocarcinoma from mixed mesodermal uterine tumor,malignant cells mixed mesodermal tumor of uterus,OPEN,
1236,What is present?,peritoneal fluid,abdomen,OPEN,
1237,Is abdomen present?,no,yes,CLOSED,
1241,What is present?,peritoneal fluid,carcinoma,OPEN,
1244,What is present ?,peritoneal fluid,abdomen,OPEN,
1246,What is present ?,peritoneal fluid,carcinoma,OPEN,
1247,Why does this image show gram negative septicemia?,due to ruptured peptic ulcer,due to scalp electrode in a neonate,OPEN,
1248,What does this image show?,lateral view of head with ear lobe crease and web neck other photos in file are anterior face whole body showing diastasis recti and kidneys with bilateral pelvic-ureteral strictures,gram negative septicemia due to scalp electrode in a neonate,OPEN,
1251,Why does this image show gram negative septicemia?,due to ruptured peptic ulcer,due to scalp electrode in a neonate,OPEN,
1252,What does this image show?,meningococcemia,gram negative septicemia due to scalp electrode in a neonate,OPEN,
1255,What does this image show?,severe trauma,hand,OPEN,
1258,What removed shows size of organs quite well and renal facies?,infant body,opened dysmorphic body with all except kidneys,OPEN,
1259,What is opened dysmorphic body with all organs except kidneys removed?,view of body from fetal surface,shows size of quite well and renal facies,OPEN,
1260,Is opened dysmorphic body with all organs except kidneys removed shows size of organs quite well and renal facies?,no,yes,CLOSED,
1262,What is present of Kidneys?,of twins,polycystic disease,OPEN,
1265,What removed shows size of organs quite well and renal facies ?,infant body,opened dysmorphic body with all except kidneys,OPEN,
1266,What is opened dysmorphic body with all organs except kidneys removed?,view of body from fetal surface,shows size of quite well and renal facies,OPEN,
1267,What is present of Kidneys?,of twins,polycystic disease,OPEN,
1268,What appear too short has six digits?,this typical example,a barely seen vascular mass extruding from occipital region of skull arms and legs,OPEN,
1269,How many digits do a barely seen vascular mass extruding from occipital region of skull arms and legs appear too short has?,one,six,OPEN,
1270,What do a barely seen vascular mass extruding from occipital region of skull arms and legs appear?,normal,too short has six digits,OPEN,
1271,Do a barely seen vascular mass extruding from occipital region of skull arms and legs appear too short has six digits?,no,yes,CLOSED,
1272,What does this image show?,hemolytic disease of newborn,lateral view of body with renal facies no neck,OPEN,
1275,What is present of Kidneys?,a single,polycystic disease,OPEN,
1277,Is acid of Kidneys present?,yes,no,CLOSED,
1278,What appear too short ?,extremities,no neck and a barely seen vascular mass extruding from occipital region of skull arms and legs,OPEN,
1279,What has six digits ?,this little guy,lateral view of body with renal facies no neck and a barely seen vascular mass extruding from occipital region of skull arms and legs appear too short,OPEN,
1280,What does lateral view of body with renal facies no neck and a barely seen vascular mass extruding from occipital region of skull arms and legs appear too short have?,this,six digits,OPEN,
1281,What is present of Kidneys?,a single,polycystic disease,OPEN,
1282,What does this image show?,fetus cord with knot and placenta,posterior view open cord,OPEN,
1285,What is present?,female reproductive,anencephaly,OPEN,
1288,What is present ?,female reproductive,anencephaly,OPEN,
1289,What does this image show?,newborn infant,posterior view of body lesions mostly in head neck and thorax,OPEN,
1296,What is present?,umbilical cord,newborn cord around neck,OPEN,
1299,What is present ?,umbilical cord,newborn cord around neck,OPEN,
1306,What is present ?,face,anencephaly,OPEN,
1307,What does this image show?,good example tastefully shown with face out of picture and genitalia covered muscle atrophy striking,body burns 24 hours prior now anasarca,OPEN,
1310,What does this image show?,view of face with grossly enlarged nasal area,close-up view of head anterior view,OPEN,
1312,What is present?,face,conjoined twins cephalothoracopagus janiceps,OPEN,
1314,What is present ?,face,conjoined twins cephalothoracopagus janiceps,OPEN,
1317,What is the best photo to illustrate this case externally?,lateral view of head with ear lobe crease,this,OPEN,
1318,What is this to illustrate this case externally?,a very good example,the best photo,OPEN,
1322,What is the best photo to illustrate this case externally ?,lateral view of head with ear lobe crease and web neck other photos in file are anterior face whole body showing diastasis recti and kidneys with bilateral pelvic-ureteral strictures,this,OPEN,
1323,What is this to illustrate this case externally ?,a very good example,the best photo,OPEN,
1330,What does this image show?,view of head with ear lobe crease and web neck other photos in file are anterior face whole body showing diastasis recti and kidneys with bilateral pelvic-ureteral strictures,lateral view of head typical example,OPEN,
1333,What is present?,face,anencephaly,OPEN,
1336,What is present ?,face,anencephaly,OPEN,
1337,What does this image show?,severe maceration,view from back typical example,OPEN,
1340,What is present?,beckwith-wiedemann syndrome,anencephaly,OPEN,
1343,What is present ?,beckwith-wiedemann syndrome,anencephaly,OPEN,
1344,What was taken?,taken from the patient with hyaline membrane disease,this section,OPEN,
1345,Was this section taken?,no,yes,CLOSED,
1346,What does this image show?,lung,micro low mag h&e would have to get protocol to determine where section was taken,OPEN,
1348,What is present?,respiratory,notochord,OPEN,
1351,What was taken ?,taken from the patient with hyaline membrane disease,this section,OPEN,
1352,What is present ?,embryo-fetus,notochord,OPEN,
1353,What is present?,embryo-fetus,notochord,OPEN,
1356,What is present ?,embryo-fetus,notochord,OPEN,
1357,What does this image show?,prostate,epithelial component resembling endometrium,OPEN,
1360,What is present?,pancreas,sacrococcygeal teratoma,OPEN,
1363,What is present ?,adenocarcinoma,sacrococcygeal teratoma,OPEN,
1364,What does this image show?,neurofibromatosis-cafe-au-lait pigmentation,herpes zoster,OPEN,
1367,What does this image show?,view of head with mouth,hemolytic disease of newborn,OPEN,
1370,What does this image show?,meningococcemia,skin,OPEN,
1373,What does this image show?,head and face,ulcerations,OPEN,
1377,What does this image show?,breast,two nipples,OPEN,
1383,What is present?,breast,nipple duplication,OPEN,
1388,What is present ?,breast,nipple duplication,OPEN,
1393,What does this image show?,appendix,breast,OPEN,
1399,What is present?,female reproductive,breast,OPEN,
1402,What is present?,female reproductive,intraductal papillomatosis with apocrine metaplasia,OPEN,
1406,What is present ?,female reproductive,breast,OPEN,
1407,What is present ?,female reproductive,intraductal papillomatosis with apocrine metaplasia,OPEN,
1408,How does this image appear  ?,normal,benign,OPEN,
1409,What does this image show?,cystic fibrosis,excellent invasive tumor with marked desmoplastic reaction,OPEN,
1410,How does this image show excellent invasive tumor?,with perineural invasion typical for lesion,with marked desmoplastic reaction,OPEN,
1413,What are seen?,areas of intra-acinar papillary infoldings,intraductal lesions,OPEN,
1416,What is present?,prostate,breast,OPEN,
1419,What is present?,pancreas,papillary intraductal adenocarcinoma,OPEN,
1423,What are seen ?,areas of intra-acinar papillary infoldings,intraductal lesions,OPEN,
1425,What is present ?,breast,papillary intraductal adenocarcinoma,OPEN,
1426,What does this image show?,lung,metastatic choriocarcinoma with extensive vascularization,OPEN,
1427,How does this image show metastatic choriocarcinoma?,with pleomorphism and mitotic figures,with extensive vascularization,OPEN,
1430,What is present?,respiratory,breast,OPEN,
1431,Is breast present?,no,yes,CLOSED,
1433,What is present?,vasculature,metastatic carcinoma,OPEN,
1436,Where is this area in the body?,vasculature,breast,OPEN,
1437,What is present ?,vasculature,breast,OPEN,
1438,What is present ?,vasculature,metastatic carcinoma,OPEN,
1455,What does this image show?,electron micrographs demonstrating fiberrous dysplasia,amyloidosis,OPEN,
1463,What does this image show?,cross section of microvessel,skeletal muscle,OPEN,
